instance,artist,t_linear,t_binary
39,Artist_20,0.046875,0.40625
39,Artist_40,0.046875,0.40625
39,Artist_61,0.046875,0.40625
39,Artist_80,0.03125,0.40625
40,Artist_0,0.0,0.40625
40,Artist_20,0.078125,0.421875
40,Artist_40,0.03125,0.375
40,Artist_61,0.046875,0.421875
40,Artist_80,0.046875,0.40625
41,Artist_0,0.015625,0.390625
41,Artist_20,0.046875,0.421875
41,Artist_40,0.046875,0.421875
41,Artist_61,0.046875,0.40625
41,Artist_80,0.046875,0.40625
42,Artist_0,0.0,0.40625
42,Artist_20,0.03125,0.40625
42,Artist_40,0.046875,0.4375
42,Artist_61,0.046875,0.421875
42,Artist_80,0.046875,0.40625
43,Artist_0,0.015625,0.390625
43,Artist_20,0.046875,0.421875
43,Artist_40,0.03125,0.421875
43,Artist_61,0.046875,0.40625
43,Artist_80,0.046875,0.40625
44,Artist_0,0.015625,0.390625
44,Artist_20,0.046875,0.390625
44,Artist_40,0.046875,0.390625
44,Artist_61,0.046875,0.40625
44,Artist_80,0.046875,0.40625
45,Artist_0,0.015625,0.40625
45,Artist_20,0.046875,0.40625
45,Artist_40,0.03125,0.421875
45,Artist_61,0.046875,0.421875
45,Artist_80,0.046875,0.40625
46,Artist_0,0.015625,0.40625
46,Artist_20,0.046875,0.40625
46,Artist_40,0.03125,0.390625
46,Artist_61,0.046875,0.40625
46,Artist_80,0.046875,0.390625
47,Artist_0,0.015625,0.40625
47,Artist_20,0.046875,0.40625
47,Artist_40,0.046875,0.34375
47,Artist_61,0.046875,0.40625
47,Artist_80,0.046875,0.40625
48,Artist_0,0.015625,0.40625
48,Artist_20,0.046875,0.4375
48,Artist_40,0.03125,0.40625
48,Artist_61,0.0625,0.40625
48,Artist_80,0.046875,0.375
49,Artist_0,0.015625,0.390625
49,Artist_20,0.03125,0.40625
49,Artist_40,0.046875,0.390625
49,Artist_61,0.03125,0.375
49,Artist_80,0.046875,0.390625
50,Artist_0,0.015625,0.375
50,Artist_20,0.046875,0.390625
50,Artist_40,0.046875,0.40625
50,Artist_61,0.046875,0.421875
50,Artist_80,0.03125,0.40625
51,Artist_0,0.015625,0.390625
51,Artist_20,0.046875,0.390625
51,Artist_40,0.046875,0.421875
51,Artist_61,0.046875,0.40625
51,Artist_80,0.03125,0.40625
52,Artist_0,0.03125,0.390625
52,Artist_20,0.046875,0.375
52,Artist_40,0.046875,0.390625
52,Artist_61,0.046875,0.375
52,Artist_80,0.046875,0.375
53,Artist_0,0.015625,0.390625
53,Artist_20,0.03125,0.40625
53,Artist_40,0.046875,0.40625
53,Artist_61,0.03125,0.390625
53,Artist_80,0.046875,0.40625
54,Artist_0,0.03125,0.40625
54,Artist_20,0.046875,0.421875
54,Artist_40,0.03125,0.390625
54,Artist_61,0.046875,0.390625
54,Artist_80,0.03125,0.390625
55,Artist_0,0.03125,0.375
55,Artist_20,0.03125,0.390625
55,Artist_40,0.046875,0.40625
55,Artist_61,0.03125,0.421875
55,Artist_80,0.03125,0.40625
56,Artist_0,0.015625,0.390625
56,Artist_20,0.03125,0.390625
56,Artist_40,0.03125,0.40625
56,Artist_61,0.046875,0.40625
56,Artist_80,0.03125,0.421875
57,Artist_0,0.015625,0.390625
57,Artist_20,0.03125,0.40625
57,Artist_40,0.03125,0.390625
57,Artist_61,0.03125,0.40625
57,Artist_80,0.03125,0.40625
58,Artist_0,0.015625,0.40625
58,Artist_20,0.046875,0.390625
58,Artist_40,0.03125,0.390625
58,Artist_61,0.046875,0.421875
58,Artist_80,0.03125,0.421875
59,Artist_0,0.015625,0.40625
59,Artist_20,0.03125,0.390625
59,Artist_40,0.046875,0.40625
59,Artist_61,0.046875,0.40625
59,Artist_80,0.03125,0.40625
60,Artist_0,0.015625,0.390625
60,Artist_20,0.03125,0.40625
60,Artist_40,0.03125,0.390625
60,Artist_61,0.046875,0.390625
60,Artist_80,0.046875,0.390625
61,Artist_0,0.015625,0.40625
61,Artist_20,0.03125,0.421875
61,Artist_40,0.03125,0.40625
61,Artist_61,0.03125,0.421875
61,Artist_80,0.03125,0.40625
62,Artist_0,0.015625,0.390625
62,Artist_20,0.0625,0.40625
62,Artist_40,0.046875,0.390625
62,Artist_61,0.03125,0.4375
62,Artist_80,0.046875,0.40625
63,Artist_0,0.015625,0.390625
63,Artist_20,0.046875,0.390625
63,Artist_40,0.03125,0.40625
63,Artist_61,0.046875,0.40625
63,Artist_80,0.046875,0.40625
64,Artist_0,0.015625,0.40625
64,Artist_20,0.046875,0.390625
64,Artist_40,0.03125,0.421875
64,Artist_61,0.046875,0.40625
64,Artist_80,0.03125,0.40625
65,Artist_0,0.015625,0.390625
65,Artist_20,0.03125,0.421875
65,Artist_40,0.03125,0.390625
65,Artist_61,0.046875,0.40625
65,Artist_80,0.03125,0.40625
66,Artist_0,0.015625,0.375
66,Artist_20,0.046875,0.390625
66,Artist_40,0.046875,0.40625
66,Artist_61,0.03125,0.375
66,Artist_80,0.03125,0.40625
67,Artist_0,0.015625,0.40625
67,Artist_20,0.046875,0.40625
67,Artist_40,0.046875,0.390625
67,Artist_61,0.03125,0.40625
67,Artist_80,0.03125,0.40625
68,Artist_0,0.03125,0.40625
68,Artist_20,0.046875,0.40625
68,Artist_40,0.03125,0.421875
68,Artist_61,0.03125,0.40625
68,Artist_80,0.046875,0.390625
69,Artist_0,0.03125,0.390625
69,Artist_20,0.046875,0.390625
69,Artist_40,0.03125,0.40625
69,Artist_61,0.03125,0.390625
69,Artist_80,0.046875,0.390625
70,Artist_0,0.015625,0.40625
70,Artist_20,0.03125,0.390625
70,Artist_40,0.03125,0.40625
70,Artist_61,0.03125,0.390625
70,Artist_80,0.03125,0.40625
71,Artist_0,0.015625,0.359375
71,Artist_20,0.03125,0.421875
71,Artist_40,0.03125,0.390625
71,Artist_61,0.046875,0.421875
71,Artist_80,0.03125,0.421875
72,Artist_0,0.015625,0.390625
72,Artist_20,0.03125,0.40625
72,Artist_40,0.046875,0.390625
72,Artist_61,0.046875,0.390625
72,Artist_80,0.046875,0.4375
73,Artist_0,0.015625,0.375
73,Artist_20,0.046875,0.40625
73,Artist_40,0.03125,0.375
73,Artist_61,0.046875,0.40625
73,Artist_80,0.03125,0.390625
74,Artist_0,0.015625,0.40625
74,Artist_20,0.046875,0.40625
74,Artist_40,0.046875,0.40625
74,Artist_61,0.046875,0.40625
74,Artist_80,0.03125,0.421875
75,Artist_0,0.015625,0.40625
75,Artist_20,0.046875,0.390625
75,Artist_40,0.046875,0.40625
75,Artist_61,0.046875,0.40625
75,Artist_80,0.046875,0.40625
76,Artist_0,0.015625,0.40625
76,Artist_20,0.03125,0.421875
76,Artist_40,0.03125,0.40625
76,Artist_61,0.046875,0.40625
76,Artist_80,0.046875,0.375
77,Artist_0,0.03125,0.390625
77,Artist_20,0.046875,0.390625
77,Artist_40,0.046875,0.375
77,Artist_61,0.03125,0.40625
77,Artist_80,0.046875,0.359375
78,Artist_0,0.015625,0.40625
78,Artist_20,0.046875,0.40625
78,Artist_40,0.03125,0.390625
78,Artist_61,0.046875,0.40625
78,Artist_80,0.046875,0.390625
79,Artist_0,0.015625,0.390625
79,Artist_20,0.03125,0.390625
79,Artist_40,0.046875,0.421875
79,Artist_61,0.03125,0.4375
79,Artist_80,0.046875,0.390625
80,Artist_0,0.015625,0.421875
80,Artist_20,0.03125,0.390625
80,Artist_40,0.046875,0.40625
80,Artist_61,0.046875,0.421875
80,Artist_80,0.046875,0.421875
81,Artist_0,0.015625,0.40625
81,Artist_20,0.046875,0.40625
81,Artist_40,0.03125,0.40625
81,Artist_61,0.03125,0.40625
81,Artist_80,0.046875,0.40625
82,Artist_0,0.0,0.40625
82,Artist_20,0.03125,0.40625
82,Artist_40,0.03125,0.40625
82,Artist_61,0.046875,0.40625
82,Artist_80,0.046875,0.390625
83,Artist_0,0.015625,0.375
83,Artist_20,0.046875,0.375
83,Artist_40,0.046875,0.390625
83,Artist_61,0.046875,0.375
83,Artist_80,0.03125,0.390625
84,Artist_0,0.015625,0.40625
84,Artist_20,0.03125,0.375
84,Artist_40,0.046875,0.375
84,Artist_61,0.03125,0.421875
84,Artist_80,0.03125,0.40625
85,Artist_0,0.015625,0.40625
85,Artist_20,0.03125,0.40625
85,Artist_40,0.046875,0.40625
85,Artist_61,0.03125,0.390625
85,Artist_80,0.03125,0.390625
86,Artist_0,0.03125,0.390625
86,Artist_20,0.046875,0.40625
86,Artist_40,0.046875,0.40625
86,Artist_61,0.03125,0.390625
86,Artist_80,0.046875,0.390625
87,Artist_0,0.015625,0.390625
87,Artist_20,0.03125,0.421875
87,Artist_40,0.03125,0.390625
87,Artist_61,0.046875,0.40625
87,Artist_80,0.03125,0.375
88,Artist_0,0.015625,0.390625
88,Artist_20,0.046875,0.390625
88,Artist_40,0.046875,0.375
88,Artist_61,0.046875,0.40625
88,Artist_80,0.03125,0.40625
89,Artist_0,0.015625,0.40625
89,Artist_20,0.03125,0.40625
89,Artist_40,0.046875,0.40625
89,Artist_61,0.03125,0.40625
89,Artist_80,0.03125,0.390625
90,Artist_0,0.015625,0.421875
90,Artist_20,0.03125,0.40625
90,Artist_40,0.046875,0.375
90,Artist_61,0.046875,0.390625
90,Artist_80,0.046875,0.390625
91,Artist_0,0.015625,0.390625
91,Artist_20,0.046875,0.390625
91,Artist_40,0.03125,0.40625
91,Artist_61,0.03125,0.421875
91,Artist_80,0.03125,0.421875
92,Artist_0,0.015625,0.390625
92,Artist_20,0.046875,0.375
92,Artist_40,0.046875,0.375
92,Artist_61,0.03125,0.40625
92,Artist_80,0.046875,0.40625
93,Artist_0,0.015625,0.40625
93,Artist_20,0.046875,0.390625
93,Artist_40,0.046875,0.390625
93,Artist_61,0.046875,0.390625
93,Artist_80,0.03125,0.390625
94,Artist_0,0.03125,0.390625
94,Artist_20,0.03125,0.40625
94,Artist_40,0.046875,0.40625
94,Artist_61,0.03125,0.421875
94,Artist_80,0.046875,0.40625
95,Artist_0,0.015625,0.40625
95,Artist_20,0.046875,0.390625
95,Artist_40,0.03125,0.40625
95,Artist_61,0.046875,0.375
95,Artist_80,0.046875,0.40625
96,Artist_0,0.015625,0.390625
96,Artist_20,0.03125,0.390625
96,Artist_40,0.046875,0.40625
96,Artist_61,0.03125,0.390625
96,Artist_80,0.046875,0.421875
97,Artist_0,0.015625,0.390625
97,Artist_20,0.03125,0.359375
97,Artist_40,0.03125,0.40625
97,Artist_61,0.03125,0.40625
97,Artist_80,0.03125,0.390625
98,Artist_0,0.015625,0.40625
98,Artist_20,0.046875,0.390625
98,Artist_40,0.046875,0.40625
98,Artist_61,0.03125,0.40625
98,Artist_80,0.046875,0.390625
99,Artist_0,0.015625,0.390625
99,Artist_20,0.046875,0.375
99,Artist_40,0.046875,0.40625
99,Artist_61,0.046875,0.4375
99,Artist_80,0.046875,0.390625
