instance,artist,t_linear,t_binary
43,Artist_10,0.015625,0.09375
43,Artist_20,0.015625,0.125
43,Artist_30,0.015625,0.109375
43,Artist_39,0.03125,0.09375
44,Artist_0,0.0,0.125
44,Artist_10,0.015625,0.09375
44,Artist_20,0.015625,0.109375
44,Artist_30,0.015625,0.109375
44,Artist_39,0.015625,0.109375
45,Artist_0,0.015625,0.109375
45,Artist_10,0.015625,0.125
45,Artist_20,0.015625,0.09375
45,Artist_30,0.0,0.109375
45,Artist_39,0.015625,0.109375
46,Artist_0,0.015625,0.09375
46,Artist_10,0.015625,0.109375
46,Artist_20,0.015625,0.09375
46,Artist_30,0.015625,0.109375
46,Artist_39,0.015625,0.109375
47,Artist_0,0.015625,0.109375
47,Artist_10,0.0,0.109375
47,Artist_20,0.015625,0.109375
47,Artist_30,0.015625,0.109375
47,Artist_39,0.015625,0.109375
48,Artist_0,0.015625,0.109375
48,Artist_10,0.015625,0.109375
48,Artist_20,0.03125,0.109375
48,Artist_30,0.015625,0.109375
48,Artist_39,0.015625,0.109375
49,Artist_0,0.015625,0.125
49,Artist_10,0.015625,0.125
49,Artist_20,0.015625,0.109375
49,Artist_30,0.015625,0.109375
49,Artist_39,0.015625,0.140625
50,Artist_0,0.015625,0.109375
50,Artist_10,0.03125,0.09375
50,Artist_20,0.03125,0.125
50,Artist_30,0.015625,0.109375
50,Artist_39,0.015625,0.109375
51,Artist_0,0.0,0.109375
51,Artist_10,0.015625,0.109375
51,Artist_20,0.015625,0.109375
51,Artist_30,0.03125,0.09375
51,Artist_39,0.03125,0.109375
52,Artist_0,0.015625,0.078125
52,Artist_10,0.03125,0.09375
52,Artist_20,0.015625,0.109375
52,Artist_30,0.015625,0.125
52,Artist_39,0.015625,0.109375
53,Artist_0,0.015625,0.09375
53,Artist_10,0.015625,0.109375
53,Artist_20,0.015625,0.09375
53,Artist_30,0.015625,0.078125
53,Artist_39,0.015625,0.09375
54,Artist_0,0.015625,0.109375
54,Artist_10,0.015625,0.109375
54,Artist_20,0.015625,0.125
54,Artist_30,0.03125,0.109375
54,Artist_39,0.015625,0.109375
55,Artist_0,0.015625,0.09375
55,Artist_10,0.015625,0.109375
55,Artist_20,0.015625,0.109375
55,Artist_30,0.03125,0.109375
55,Artist_39,0.015625,0.109375
56,Artist_0,0.015625,0.125
56,Artist_10,0.03125,0.109375
56,Artist_20,0.015625,0.125
56,Artist_30,0.015625,0.140625
56,Artist_39,0.015625,0.109375
57,Artist_0,0.015625,0.125
57,Artist_10,0.015625,0.109375
57,Artist_20,0.015625,0.109375
57,Artist_30,0.03125,0.109375
57,Artist_39,0.03125,0.125
58,Artist_0,0.015625,0.109375
58,Artist_10,0.015625,0.109375
58,Artist_20,0.015625,0.109375
58,Artist_30,0.03125,0.125
58,Artist_39,0.015625,0.125
59,Artist_0,0.015625,0.109375
59,Artist_10,0.015625,0.078125
59,Artist_20,0.015625,0.109375
59,Artist_30,0.015625,0.09375
59,Artist_39,0.015625,0.109375
60,Artist_0,0.015625,0.109375
60,Artist_10,0.015625,0.140625
60,Artist_20,0.015625,0.109375
60,Artist_30,0.03125,0.109375
60,Artist_39,0.03125,0.125
61,Artist_0,0.015625,0.109375
61,Artist_10,0.015625,0.109375
61,Artist_20,0.015625,0.125
61,Artist_30,0.015625,0.09375
61,Artist_39,0.03125,0.09375
62,Artist_0,0.015625,0.125
62,Artist_10,0.015625,0.109375
62,Artist_20,0.015625,0.125
62,Artist_30,0.03125,0.140625
62,Artist_39,0.015625,0.109375
63,Artist_0,0.015625,0.109375
63,Artist_10,0.015625,0.109375
63,Artist_20,0.015625,0.125
63,Artist_30,0.03125,0.109375
63,Artist_39,0.015625,0.109375
64,Artist_0,0.015625,0.125
64,Artist_10,0.015625,0.109375
64,Artist_20,0.015625,0.109375
64,Artist_30,0.015625,0.109375
64,Artist_39,0.015625,0.140625
65,Artist_0,0.015625,0.09375
65,Artist_10,0.015625,0.109375
65,Artist_20,0.015625,0.140625
65,Artist_30,0.015625,0.109375
65,Artist_39,0.015625,0.109375
66,Artist_0,0.015625,0.09375
66,Artist_10,0.015625,0.109375
66,Artist_20,0.015625,0.109375
66,Artist_30,0.015625,0.09375
66,Artist_39,0.015625,0.109375
67,Artist_0,0.0,0.109375
67,Artist_10,0.015625,0.09375
67,Artist_20,0.015625,0.109375
67,Artist_30,0.015625,0.109375
67,Artist_39,0.015625,0.125
68,Artist_0,0.015625,0.09375
68,Artist_10,0.03125,0.109375
68,Artist_20,0.015625,0.09375
68,Artist_30,0.015625,0.125
68,Artist_39,0.015625,0.109375
69,Artist_0,0.015625,0.109375
69,Artist_10,0.015625,0.140625
69,Artist_20,0.015625,0.125
69,Artist_30,0.015625,0.125
69,Artist_39,0.03125,0.140625
70,Artist_0,0.0,0.109375
70,Artist_10,0.015625,0.109375
70,Artist_20,0.03125,0.09375
70,Artist_30,0.03125,0.109375
70,Artist_39,0.015625,0.109375
71,Artist_0,0.015625,0.09375
71,Artist_10,0.03125,0.09375
71,Artist_20,0.015625,0.109375
71,Artist_30,0.03125,0.09375
71,Artist_39,0.015625,0.09375
72,Artist_0,0.0,0.109375
72,Artist_10,0.015625,0.09375
72,Artist_20,0.03125,0.109375
72,Artist_30,0.015625,0.109375
72,Artist_39,0.015625,0.109375
73,Artist_0,0.015625,0.078125
73,Artist_10,0.015625,0.109375
73,Artist_20,0.015625,0.09375
73,Artist_30,0.015625,0.09375
73,Artist_39,0.03125,0.09375
74,Artist_0,0.015625,0.09375
74,Artist_10,0.015625,0.109375
74,Artist_20,0.03125,0.109375
74,Artist_30,0.015625,0.109375
74,Artist_39,0.015625,0.109375
75,Artist_0,0.0,0.109375
75,Artist_10,0.015625,0.09375
75,Artist_20,0.015625,0.109375
75,Artist_30,0.015625,0.125
75,Artist_39,0.015625,0.109375
76,Artist_0,0.015625,0.09375
76,Artist_10,0.015625,0.09375
76,Artist_20,0.015625,0.109375
76,Artist_30,0.015625,0.09375
76,Artist_39,0.015625,0.109375
77,Artist_0,0.015625,0.078125
77,Artist_10,0.015625,0.09375
77,Artist_20,0.03125,0.078125
77,Artist_30,0.015625,0.109375
77,Artist_39,0.015625,0.09375
78,Artist_0,0.015625,0.09375
78,Artist_10,0.015625,0.109375
78,Artist_20,0.015625,0.09375
78,Artist_30,0.015625,0.109375
78,Artist_39,0.015625,0.09375
79,Artist_0,0.015625,0.09375
79,Artist_10,0.015625,0.109375
79,Artist_20,0.015625,0.109375
79,Artist_30,0.015625,0.109375
79,Artist_39,0.015625,0.09375
80,Artist_0,0.015625,0.09375
80,Artist_10,0.015625,0.09375
80,Artist_20,0.015625,0.125
80,Artist_30,0.015625,0.09375
80,Artist_39,0.015625,0.109375
81,Artist_0,0.0,0.109375
81,Artist_10,0.015625,0.109375
81,Artist_20,0.015625,0.09375
81,Artist_30,0.015625,0.109375
81,Artist_39,0.015625,0.109375
82,Artist_0,0.015625,0.09375
82,Artist_10,0.015625,0.109375
82,Artist_20,0.03125,0.125
82,Artist_30,0.015625,0.109375
82,Artist_39,0.015625,0.09375
83,Artist_0,0.015625,0.109375
83,Artist_10,0.015625,0.109375
83,Artist_20,0.015625,0.109375
83,Artist_30,0.03125,0.109375
83,Artist_39,0.015625,0.109375
84,Artist_0,0.015625,0.09375
84,Artist_10,0.015625,0.09375
84,Artist_20,0.015625,0.109375
84,Artist_30,0.015625,0.09375
84,Artist_39,0.015625,0.109375
85,Artist_0,0.0,0.109375
85,Artist_10,0.015625,0.09375
85,Artist_20,0.03125,0.109375
85,Artist_30,0.015625,0.09375
85,Artist_39,0.015625,0.109375
86,Artist_0,0.0,0.109375
86,Artist_10,0.015625,0.09375
86,Artist_20,0.015625,0.109375
86,Artist_30,0.03125,0.09375
86,Artist_39,0.015625,0.109375
87,Artist_0,0.0,0.109375
87,Artist_10,0.015625,0.109375
87,Artist_20,0.015625,0.09375
87,Artist_30,0.015625,0.109375
87,Artist_39,0.015625,0.09375
88,Artist_0,0.015625,0.078125
88,Artist_10,0.03125,0.09375
88,Artist_20,0.015625,0.109375
88,Artist_30,0.015625,0.09375
88,Artist_39,0.015625,0.109375
89,Artist_0,0.015625,0.09375
89,Artist_10,0.015625,0.109375
89,Artist_20,0.015625,0.109375
89,Artist_30,0.03125,0.09375
89,Artist_39,0.015625,0.09375
90,Artist_0,0.0,0.109375
90,Artist_10,0.03125,0.109375
90,Artist_20,0.015625,0.09375
90,Artist_30,0.015625,0.109375
90,Artist_39,0.015625,0.109375
91,Artist_0,0.0,0.109375
91,Artist_10,0.015625,0.09375
91,Artist_20,0.03125,0.09375
91,Artist_30,0.015625,0.109375
91,Artist_39,0.015625,0.09375
92,Artist_0,0.015625,0.09375
92,Artist_10,0.015625,0.109375
92,Artist_20,0.015625,0.09375
92,Artist_30,0.015625,0.109375
92,Artist_39,0.015625,0.109375
93,Artist_0,0.0,0.109375
93,Artist_10,0.015625,0.09375
93,Artist_20,0.03125,0.09375
93,Artist_30,0.015625,0.109375
93,Artist_39,0.015625,0.09375
94,Artist_0,0.015625,0.109375
94,Artist_10,0.015625,0.09375
94,Artist_20,0.03125,0.09375
94,Artist_30,0.015625,0.09375
94,Artist_39,0.015625,0.09375
95,Artist_0,0.015625,0.109375
95,Artist_10,0.015625,0.109375
95,Artist_20,0.015625,0.109375
95,Artist_30,0.015625,0.109375
95,Artist_39,0.015625,0.109375
96,Artist_0,0.0,0.125
96,Artist_10,0.015625,0.09375
96,Artist_20,0.03125,0.09375
96,Artist_30,0.015625,0.109375
96,Artist_39,0.015625,0.109375
97,Artist_0,0.0,0.109375
97,Artist_10,0.015625,0.09375
97,Artist_20,0.03125,0.09375
97,Artist_30,0.03125,0.09375
97,Artist_39,0.015625,0.109375
98,Artist_0,0.015625,0.109375
98,Artist_10,0.015625,0.109375
98,Artist_20,0.015625,0.109375
98,Artist_30,0.015625,0.109375
98,Artist_39,0.015625,0.109375
99,Artist_0,0.0,0.109375
99,Artist_10,0.015625,0.109375
99,Artist_20,0.015625,0.09375
99,Artist_30,0.015625,0.109375
99,Artist_39,0.015625,0.078125
