instancia,insertionSort,selectionSort,mergeSort,quickSort
37,0.026041666666666668,0.03125,7.8125E-4,3.125E-4
38,0.026041666666666668,0.026041666666666668,7.8125E-4,3.125E-4
39,0.026041666666666668,0.03125,6.25E-4,3.125E-4
40,0.026041666666666668,0.03125,6.25E-4,3.125E-4
41,0.020833333333333332,0.03125,6.25E-4,4.6875E-4
42,0.020833333333333332,0.03125,7.8125E-4,3.125E-4
43,0.026041666666666668,0.03125,6.25E-4,3.125E-4
44,0.026041666666666668,0.03125,6.25E-4,3.125E-4
45,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
46,0.026041666666666668,0.03125,6.25E-4,3.125E-4
47,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
48,0.026041666666666668,0.03125,6.25E-4,3.125E-4
49,0.026041666666666668,0.03125,6.25E-4,3.125E-4
50,0.026041666666666668,0.03125,6.25E-4,3.125E-4
51,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
52,0.020833333333333332,0.03125,4.6875E-4,3.125E-4
53,0.020833333333333332,0.03125,6.25E-4,3.125E-4
54,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
55,0.020833333333333332,0.03125,6.25E-4,3.125E-4
56,0.026041666666666668,0.03125,6.25E-4,3.125E-4
57,0.03125,0.026041666666666668,7.8125E-4,3.125E-4
58,0.020833333333333332,0.03125,6.25E-4,4.6875E-4
59,0.026041666666666668,0.03125,6.25E-4,3.125E-4
60,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
61,0.020833333333333332,0.03125,6.25E-4,4.6875E-4
62,0.020833333333333332,0.03125,7.8125E-4,3.125E-4
63,0.020833333333333332,0.03125,7.8125E-4,4.6875E-4
64,0.020833333333333332,0.03125,6.25E-4,4.6875E-4
65,0.03125,0.03125,7.8125E-4,3.125E-4
66,0.026041666666666668,0.03125,7.8125E-4,3.125E-4
67,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
68,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
69,0.020833333333333332,0.03125,6.25E-4,3.125E-4
70,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
71,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
72,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
73,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
74,0.020833333333333332,0.036458333333333336,6.25E-4,3.125E-4
75,0.026041666666666668,0.026041666666666668,6.25E-4,3.125E-4
76,0.026041666666666668,0.026041666666666668,6.25E-4,4.6875E-4
77,0.020833333333333332,0.03125,7.8125E-4,3.125E-4
78,0.020833333333333332,0.03125,6.25E-4,3.125E-4
79,0.026041666666666668,0.03125,6.25E-4,3.125E-4
80,0.03125,0.03125,6.25E-4,4.6875E-4
81,0.020833333333333332,0.03125,7.8125E-4,3.125E-4
82,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
83,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
84,0.020833333333333332,0.03125,7.8125E-4,3.125E-4
85,0.020833333333333332,0.03125,7.8125E-4,3.125E-4
86,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
87,0.026041666666666668,0.03125,7.8125E-4,3.125E-4
88,0.020833333333333332,0.036458333333333336,6.25E-4,3.125E-4
89,0.036458333333333336,0.03125,6.25E-4,4.6875E-4
90,0.020833333333333332,0.03125,6.25E-4,4.6875E-4
91,0.026041666666666668,0.026041666666666668,6.25E-4,4.6875E-4
92,0.020833333333333332,0.03125,7.8125E-4,3.125E-4
93,0.026041666666666668,0.03125,7.8125E-4,3.125E-4
94,0.026041666666666668,0.03125,7.8125E-4,3.125E-4
95,0.026041666666666668,0.03125,6.25E-4,4.6875E-4
96,0.026041666666666668,0.03125,7.8125E-4,3.125E-4
97,0.020833333333333332,0.03125,7.8125E-4,4.6875E-4
98,0.026041666666666668,0.03125,6.25E-4,3.125E-4
99,0.026041666666666668,0.03125,7.8125E-4,3.125E-4
