instance,artist,t_linear,t_binary
23,Artist_162,0.078125,1.703125
24,Artist_0,0.03125,1.6875
24,Artist_40,0.109375,1.765625
24,Artist_81,0.109375,1.75
24,Artist_122,0.078125,1.859375
24,Artist_162,0.078125,1.734375
25,Artist_0,0.03125,1.71875
25,Artist_40,0.09375,1.765625
25,Artist_81,0.09375,1.71875
25,Artist_122,0.078125,1.734375
25,Artist_162,0.0625,1.734375
26,Artist_0,0.03125,1.671875
26,Artist_40,0.109375,1.75
26,Artist_81,0.109375,1.796875
26,Artist_122,0.078125,1.765625
26,Artist_162,0.078125,1.765625
27,Artist_0,0.046875,1.671875
27,Artist_40,0.09375,1.703125
27,Artist_81,0.078125,1.6875
27,Artist_122,0.0625,1.6875
27,Artist_162,0.078125,1.640625
28,Artist_0,0.03125,1.6875
28,Artist_40,0.09375,1.6875
28,Artist_81,0.09375,1.671875
28,Artist_122,0.078125,1.703125
28,Artist_162,0.0625,1.703125
29,Artist_0,0.046875,1.640625
29,Artist_40,0.09375,1.75
29,Artist_81,0.09375,1.75
29,Artist_122,0.0625,1.765625
29,Artist_162,0.078125,1.71875
30,Artist_0,0.03125,1.75
30,Artist_40,0.125,1.859375
30,Artist_81,0.125,1.828125
30,Artist_122,0.078125,1.75
30,Artist_162,0.09375,1.765625
31,Artist_0,0.03125,1.71875
31,Artist_40,0.109375,1.75
31,Artist_81,0.109375,1.78125
31,Artist_122,0.078125,1.8125
31,Artist_162,0.0625,1.75
32,Artist_0,0.03125,1.65625
32,Artist_40,0.09375,1.6875
32,Artist_81,0.125,1.6875
32,Artist_122,0.0625,1.703125
32,Artist_162,0.0625,1.703125
33,Artist_0,0.03125,1.671875
33,Artist_40,0.09375,1.703125
33,Artist_81,0.109375,1.75
33,Artist_122,0.09375,1.71875
33,Artist_162,0.078125,1.78125
34,Artist_0,0.03125,1.65625
34,Artist_40,0.09375,1.6875
34,Artist_81,0.09375,1.75
34,Artist_122,0.0625,1.75
34,Artist_162,0.078125,1.734375
35,Artist_0,0.03125,1.609375
35,Artist_40,0.09375,1.734375
35,Artist_81,0.09375,1.75
35,Artist_122,0.078125,1.78125
35,Artist_162,0.078125,1.828125
36,Artist_0,0.03125,1.71875
36,Artist_40,0.09375,1.703125
36,Artist_81,0.09375,1.71875
36,Artist_122,0.078125,1.75
36,Artist_162,0.0625,1.75
37,Artist_0,0.03125,1.671875
37,Artist_40,0.09375,1.71875
37,Artist_81,0.09375,1.71875
37,Artist_122,0.078125,1.765625
37,Artist_162,0.0625,1.71875
38,Artist_0,0.03125,1.671875
38,Artist_40,0.09375,1.765625
38,Artist_81,0.09375,1.703125
38,Artist_122,0.09375,1.75
38,Artist_162,0.0625,1.78125
39,Artist_0,0.03125,1.640625
39,Artist_40,0.078125,1.640625
39,Artist_81,0.078125,1.671875
39,Artist_122,0.0625,1.640625
39,Artist_162,0.078125,1.65625
40,Artist_0,0.046875,1.6875
40,Artist_40,0.109375,1.75
40,Artist_81,0.09375,1.765625
40,Artist_122,0.078125,1.75
40,Artist_162,0.078125,1.71875
41,Artist_0,0.046875,1.640625
41,Artist_40,0.09375,1.75
41,Artist_81,0.09375,1.703125
41,Artist_122,0.078125,1.75
41,Artist_162,0.0625,1.765625
42,Artist_0,0.03125,1.65625
42,Artist_40,0.09375,1.640625
42,Artist_81,0.09375,1.703125
42,Artist_122,0.078125,1.640625
42,Artist_162,0.0625,1.65625
43,Artist_0,0.03125,1.6875
43,Artist_40,0.09375,1.78125
43,Artist_81,0.09375,1.71875
43,Artist_122,0.078125,1.640625
43,Artist_162,0.078125,1.796875
44,Artist_0,0.03125,1.59375
44,Artist_40,0.125,1.734375
44,Artist_81,0.109375,1.8125
44,Artist_122,0.078125,1.75
44,Artist_162,0.078125,1.734375
45,Artist_0,0.046875,1.65625
45,Artist_40,0.09375,1.703125
45,Artist_81,0.09375,1.703125
45,Artist_122,0.078125,1.703125
45,Artist_162,0.0625,1.671875
46,Artist_0,0.03125,1.65625
46,Artist_40,0.09375,1.703125
46,Artist_81,0.09375,1.71875
46,Artist_122,0.078125,1.71875
46,Artist_162,0.0625,1.6875
47,Artist_0,0.03125,1.6875
47,Artist_40,0.078125,1.671875
47,Artist_81,0.09375,1.6875
47,Artist_122,0.09375,1.703125
47,Artist_162,0.078125,1.65625
48,Artist_0,0.03125,1.640625
48,Artist_40,0.078125,1.765625
48,Artist_81,0.09375,1.75
48,Artist_122,0.078125,1.71875
48,Artist_162,0.078125,1.703125
49,Artist_0,0.046875,1.65625
49,Artist_40,0.09375,1.640625
49,Artist_81,0.09375,1.734375
49,Artist_122,0.078125,1.703125
49,Artist_162,0.078125,1.6875
50,Artist_0,0.03125,1.640625
50,Artist_40,0.09375,1.703125
50,Artist_81,0.109375,1.734375
50,Artist_122,0.078125,1.765625
50,Artist_162,0.078125,1.734375
51,Artist_0,0.046875,1.640625
51,Artist_40,0.09375,1.625
51,Artist_81,0.09375,1.65625
51,Artist_122,0.078125,1.640625
51,Artist_162,0.0625,1.671875
52,Artist_0,0.046875,1.65625
52,Artist_40,0.09375,1.6875
52,Artist_81,0.109375,1.703125
52,Artist_122,0.078125,1.703125
52,Artist_162,0.078125,1.765625
53,Artist_0,0.03125,1.65625
53,Artist_40,0.109375,1.765625
53,Artist_81,0.09375,1.703125
53,Artist_122,0.0625,1.65625
53,Artist_162,0.0625,1.765625
54,Artist_0,0.046875,1.65625
54,Artist_40,0.09375,1.75
54,Artist_81,0.109375,1.765625
54,Artist_122,0.078125,1.796875
54,Artist_162,0.0625,1.734375
55,Artist_0,0.03125,1.6875
55,Artist_40,0.109375,1.796875
55,Artist_81,0.109375,1.75
55,Artist_122,0.078125,1.78125
55,Artist_162,0.078125,1.75
56,Artist_0,0.03125,1.671875
56,Artist_40,0.078125,1.796875
56,Artist_81,0.078125,1.703125
56,Artist_122,0.078125,1.703125
56,Artist_162,0.0625,1.6875
57,Artist_0,0.03125,1.640625
57,Artist_40,0.09375,1.671875
57,Artist_81,0.09375,1.6875
57,Artist_122,0.078125,1.671875
57,Artist_162,0.0625,1.65625
58,Artist_0,0.03125,1.65625
58,Artist_40,0.109375,1.75
58,Artist_81,0.09375,1.75
58,Artist_122,0.078125,1.734375
58,Artist_162,0.078125,1.734375
59,Artist_0,0.03125,1.640625
59,Artist_40,0.09375,1.734375
59,Artist_81,0.109375,1.75
59,Artist_122,0.078125,1.734375
59,Artist_162,0.078125,1.75
60,Artist_0,0.046875,1.6875
60,Artist_40,0.109375,1.71875
60,Artist_81,0.109375,1.75
60,Artist_122,0.078125,1.765625
60,Artist_162,0.078125,1.71875
61,Artist_0,0.046875,1.609375
61,Artist_40,0.09375,1.734375
61,Artist_81,0.09375,1.75
61,Artist_122,0.078125,1.75
61,Artist_162,0.078125,1.71875
62,Artist_0,0.03125,1.640625
62,Artist_40,0.109375,1.796875
62,Artist_81,0.109375,1.75
62,Artist_122,0.078125,1.78125
62,Artist_162,0.078125,1.75
63,Artist_0,0.03125,1.59375
63,Artist_40,0.09375,1.703125
63,Artist_81,0.09375,1.71875
63,Artist_122,0.078125,1.71875
63,Artist_162,0.0625,1.734375
64,Artist_0,0.03125,1.625
64,Artist_40,0.109375,1.703125
64,Artist_81,0.109375,1.765625
64,Artist_122,0.078125,1.75
64,Artist_162,0.078125,1.765625
65,Artist_0,0.03125,1.671875
65,Artist_40,0.09375,1.671875
65,Artist_81,0.09375,1.671875
65,Artist_122,0.078125,1.6875
65,Artist_162,0.0625,1.65625
66,Artist_0,0.046875,1.640625
66,Artist_40,0.09375,1.71875
66,Artist_81,0.109375,1.71875
66,Artist_122,0.078125,1.734375
66,Artist_162,0.0625,1.796875
67,Artist_0,0.03125,1.625
67,Artist_40,0.078125,1.640625
67,Artist_81,0.09375,1.640625
67,Artist_122,0.0625,1.640625
67,Artist_162,0.0625,1.65625
68,Artist_0,0.046875,1.671875
68,Artist_40,0.109375,1.71875
68,Artist_81,0.109375,1.734375
68,Artist_122,0.09375,1.734375
68,Artist_162,0.09375,1.75
69,Artist_0,0.03125,1.609375
69,Artist_40,0.109375,1.734375
69,Artist_81,0.109375,1.84375
69,Artist_122,0.078125,1.671875
69,Artist_162,0.078125,1.75
70,Artist_0,0.03125,1.609375
70,Artist_40,0.109375,1.75
70,Artist_81,0.109375,1.75
70,Artist_122,0.078125,1.75
70,Artist_162,0.078125,1.84375
71,Artist_0,0.03125,1.65625
71,Artist_40,0.09375,1.640625
71,Artist_81,0.09375,1.640625
71,Artist_122,0.078125,1.640625
71,Artist_162,0.078125,1.625
72,Artist_0,0.03125,1.640625
72,Artist_40,0.09375,1.765625
72,Artist_81,0.109375,1.71875
72,Artist_122,0.078125,1.765625
72,Artist_162,0.078125,1.796875
73,Artist_0,0.03125,1.59375
73,Artist_40,0.109375,1.765625
73,Artist_81,0.09375,1.75
73,Artist_122,0.09375,1.734375
73,Artist_162,0.078125,1.71875
74,Artist_0,0.03125,1.59375
74,Artist_40,0.09375,1.71875
74,Artist_81,0.09375,1.78125
74,Artist_122,0.09375,1.734375
74,Artist_162,0.078125,1.78125
75,Artist_0,0.03125,1.640625
75,Artist_40,0.09375,1.71875
75,Artist_81,0.09375,1.734375
75,Artist_122,0.078125,1.703125
75,Artist_162,0.078125,1.734375
76,Artist_0,0.03125,1.640625
76,Artist_40,0.09375,1.8125
76,Artist_81,0.109375,1.796875
76,Artist_122,0.078125,1.84375
76,Artist_162,0.078125,1.75
77,Artist_0,0.03125,1.671875
77,Artist_40,0.109375,1.703125
77,Artist_81,0.109375,1.765625
77,Artist_122,0.078125,1.703125
77,Artist_162,0.078125,1.734375
78,Artist_0,0.03125,1.640625
78,Artist_40,0.109375,1.703125
78,Artist_81,0.09375,1.734375
78,Artist_122,0.0625,1.734375
78,Artist_162,0.078125,1.71875
79,Artist_0,0.015625,1.625
79,Artist_40,0.09375,1.71875
79,Artist_81,0.09375,1.6875
79,Artist_122,0.078125,1.734375
79,Artist_162,0.078125,1.703125
80,Artist_0,0.046875,1.625
80,Artist_40,0.109375,1.71875
80,Artist_81,0.09375,1.671875
80,Artist_122,0.078125,1.703125
80,Artist_162,0.078125,1.78125
81,Artist_0,0.03125,1.6875
81,Artist_40,0.09375,1.703125
81,Artist_81,0.09375,1.734375
81,Artist_122,0.0625,1.765625
81,Artist_162,0.078125,1.734375
82,Artist_0,0.03125,1.671875
82,Artist_40,0.09375,1.828125
82,Artist_81,0.109375,1.8125
82,Artist_122,0.078125,1.796875
82,Artist_162,0.078125,1.734375
83,Artist_0,0.03125,1.6875
83,Artist_40,0.09375,1.703125
83,Artist_81,0.09375,1.75
83,Artist_122,0.078125,1.75
83,Artist_162,0.09375,1.75
84,Artist_0,0.03125,1.640625
84,Artist_40,0.109375,1.75
84,Artist_81,0.109375,1.71875
84,Artist_122,0.09375,1.71875
84,Artist_162,0.078125,1.796875
85,Artist_0,0.03125,1.6875
85,Artist_40,0.09375,1.71875
85,Artist_81,0.109375,1.75
85,Artist_122,0.09375,1.71875
85,Artist_162,0.078125,1.71875
86,Artist_0,0.046875,1.640625
86,Artist_40,0.09375,1.734375
86,Artist_81,0.09375,1.671875
86,Artist_122,0.078125,1.703125
86,Artist_162,0.078125,1.6875
87,Artist_0,0.046875,1.640625
87,Artist_40,0.09375,1.875
87,Artist_81,0.109375,1.78125
87,Artist_122,0.0625,1.71875
87,Artist_162,0.078125,1.703125
88,Artist_0,0.046875,1.640625
88,Artist_40,0.09375,1.765625
88,Artist_81,0.109375,1.765625
88,Artist_122,0.078125,1.734375
88,Artist_162,0.078125,1.6875
89,Artist_0,0.03125,1.703125
89,Artist_40,0.09375,1.75
89,Artist_81,0.09375,1.796875
89,Artist_122,0.09375,1.734375
89,Artist_162,0.078125,1.8125
90,Artist_0,0.03125,1.71875
90,Artist_40,0.09375,1.828125
90,Artist_81,0.125,1.96875
90,Artist_122,0.078125,1.90625
90,Artist_162,0.0625,1.75
91,Artist_0,0.03125,1.625
91,Artist_40,0.09375,1.796875
91,Artist_81,0.09375,1.75
91,Artist_122,0.078125,1.828125
91,Artist_162,0.109375,1.75
92,Artist_0,0.046875,1.640625
92,Artist_40,0.09375,1.765625
92,Artist_81,0.109375,1.734375
92,Artist_122,0.078125,1.734375
92,Artist_162,0.078125,1.734375
93,Artist_0,0.046875,1.640625
93,Artist_40,0.109375,1.78125
93,Artist_81,0.109375,1.765625
93,Artist_122,0.078125,1.75
93,Artist_162,0.078125,1.734375
94,Artist_0,0.03125,1.6875
94,Artist_40,0.109375,1.75
94,Artist_81,0.09375,1.765625
94,Artist_122,0.078125,1.734375
94,Artist_162,0.078125,1.6875
95,Artist_0,0.03125,1.65625
95,Artist_40,0.09375,1.734375
95,Artist_81,0.109375,1.78125
95,Artist_122,0.078125,1.75
95,Artist_162,0.078125,1.75
96,Artist_0,0.03125,1.640625
96,Artist_40,0.09375,1.796875
96,Artist_81,0.09375,1.75
96,Artist_122,0.078125,1.75
96,Artist_162,0.078125,1.703125
97,Artist_0,0.03125,1.671875
97,Artist_40,0.109375,1.71875
97,Artist_81,0.09375,1.71875
97,Artist_122,0.09375,1.859375
97,Artist_162,0.09375,1.859375
98,Artist_0,0.03125,1.6875
98,Artist_40,0.09375,1.65625
98,Artist_81,0.09375,1.703125
98,Artist_122,0.078125,1.6875
98,Artist_162,0.078125,1.703125
99,Artist_0,0.03125,1.609375
99,Artist_40,0.09375,1.671875
99,Artist_81,0.09375,1.71875
99,Artist_122,0.0625,1.6875
99,Artist_162,0.078125,1.71875
